date,state,district,commodity,variety,market,min_price,max_price,modal_price
2025-01-27,Bihar,DistrictC,Potato,Common,MarketC,1385,1833,1609
2025-01-27,Bihar,DistrictC,Onion,Common,MarketC,2117,2726,2421
2025-01-27,West Bengal,DistrictA,Wheat,Common,MarketC,2070,2645,2357
2025-01-27,West Bengal,DistrictA,Rice,Common,MarketC,1201,1845,1523
2025-01-27,West Bengal,DistrictA,Tomato,Common,MarketC,1296,1803,1549
2025-01-27,West Bengal,DistrictA,Potato,Common,MarketA,1492,2029,1760
2025-01-27,West Bengal,DistrictA,Onion,Common,MarketB,1922,2187,2054
2025-01-27,West Bengal,DistrictB,Wheat,Common,MarketB,1961,2477,2219
2025-01-27,West Bengal,DistrictB,Rice,Common,MarketB,1625,1899,1762
2025-01-27,West Bengal,DistrictB,Tomato,Common,MarketB,1938,2196,2067
2025-01-27,West Bengal,DistrictB,Potato,Common,MarketA,1014,1444,1229
2025-01-27,West Bengal,DistrictB,Onion,Common,MarketC,1198,1751,1474
2025-01-27,West Bengal,DistrictC,Wheat,Common,MarketC,1161,1831,1496
2025-01-27,West Bengal,DistrictC,Rice,Common,MarketB,1791,2413,2102
2025-01-27,West Bengal,DistrictC,Tomato,Common,MarketB,1934,2280,2107
2025-01-27,West Bengal,DistrictC,Potato,Common,MarketC,1674,2289,1981
2025-01-27,West Bengal,DistrictC,Onion,Common,MarketA,2279,2581,2430
2025-01-27,Madhya Pradesh,DistrictA,Wheat,Common,MarketA,1418,1967,1692
2025-01-27,Madhya Pradesh,DistrictA,Rice,Common,MarketA,1041,1607,1324
2025-01-27,Madhya Pradesh,DistrictA,Tomato,Common,MarketA,1965,2178,2071
2025-01-27,Madhya Pradesh,DistrictA,Potato,Common,MarketA,1817,2501,2159
2025-01-27,Madhya Pradesh,DistrictA,Onion,Common,MarketC,1871,2365,2118
2025-01-27,Madhya Pradesh,DistrictB,Wheat,Common,MarketB,1863,2610,2236
2025-01-27,Madhya Pradesh,DistrictB,Rice,Common,MarketC,2060,2273,2166
2025-01-27,Madhya Pradesh,DistrictB,Tomato,Common,MarketC,1634,2428,2031
2025-01-27,Madhya Pradesh,DistrictB,Potato,Common,MarketA,2352,2634,2493
2025-01-27,Madhya Pradesh,DistrictB,Onion,Common,MarketA,2045,2376,2210
2025-01-27,Madhya Pradesh,DistrictC,Wheat,Common,MarketC,2479,2980,2729
2025-01-27,Madhya Pradesh,DistrictC,Rice,Common,MarketC,1929,2395,2162
2025-01-27,Madhya Pradesh,DistrictC,Tomato,Common,MarketB,1394,1713,1553
2025-01-27,Madhya Pradesh,DistrictC,Potato,Common,MarketA,1567,1804,1685
2025-01-27,Madhya Pradesh,DistrictC,Onion,Common,MarketB,1020,1329,1174
2025-01-28,Uttar Pradesh,DistrictA,Wheat,Common,MarketC,1393,2002,1697
2025-01-28,Uttar Pradesh,DistrictA,Rice,Common,MarketC,1007,1650,1328
2025-01-28,Uttar Pradesh,DistrictA,Tomato,Common,MarketA,1289,1999,1644
2025-01-28,Uttar Pradesh,DistrictA,Potato,Common,MarketC,1715,2133,1924
2025-01-28,Uttar Pradesh,DistrictA,Onion,Common,MarketC,1405,1824,1614
2025-01-28,Uttar Pradesh,DistrictB,Wheat,Common,MarketA,1106,1886,1496
2025-01-28,Uttar Pradesh,DistrictB,Rice,Common,MarketB,2309,2516,2412
2025-01-28,Uttar Pradesh,DistrictB,Tomato,Common,MarketA,1188,1468,1328
2025-01-28,Uttar Pradesh,DistrictB,Potato,Common,MarketC,1685,2230,1957
2025-01-28,Uttar Pradesh,DistrictB,Onion,Common,MarketC,1327,2081,1704
2025-01-28,Uttar Pradesh,DistrictC,Wheat,Common,MarketA,1301,1700,1500
2025-01-28,Uttar Pradesh,DistrictC,Rice,Common,MarketC,2442,2680,2561
2025-01-28,Uttar Pradesh,DistrictC,Tomato,Common,MarketC,2027,2303,2165
2025-01-28,Uttar Pradesh,DistrictC,Potato,Common,MarketB,1644,2119,1881
2025-01-28,Uttar Pradesh,DistrictC,Onion,Common,MarketB,2401,2910,2655
2025-01-28,Maharashtra,DistrictA,Wheat,Common,MarketA,2412,2794,2603
2025-01-28,Maharashtra,DistrictA,Rice,Common,MarketC,2329,2600,2464
2025-01-28,Maharashtra,DistrictA,Tomato,Common,MarketA,1718,2090,1904
2025-01-28,Maharashtra,DistrictA,Potato,Common,MarketA,2295,2962,2628
2025-01-28,Maharashtra,DistrictA,Onion,Common,MarketC,2043,2820,2431
2025-01-28,Maharashtra,DistrictB,Wheat,Common,MarketC,1814,2516,2165
2025-01-28,Maharashtra,DistrictB,Rice,Common,MarketB,2452,2816,2634
2025-01-28,Maharashtra,DistrictB,Tomato,Common,MarketB,1309,2026,1667
2025-01-28,Maharashtra,DistrictB,Potato,Common,MarketC,1131,1769,1450
2025-01-28,Maharashtra,DistrictB,Onion,Common,MarketC,1739,2201,1970
2025-01-28,Maharashtra,DistrictC,Wheat,Common,MarketB,2248,2705,2476
2025-01-28,Maharashtra,DistrictC,Rice,Common,MarketC,2359,2967,2663
2025-01-28,Maharashtra,DistrictC,Tomato,Common,MarketC,2047,2517,2282
2025-01-28,Maharashtra,DistrictC,Potato,Common,MarketB,1141,1421,1281
2025-01-28,Maharashtra,DistrictC,Onion,Common,MarketC,1275,1939,1607
2025-01-28,Bihar,DistrictA,Wheat,Common,MarketA,1287,1610,1448
2025-01-28,Bihar,DistrictA,Rice,Common,MarketA,2306,2685,2495
2025-01-28,Bihar,DistrictA,Tomato,Common,MarketC,2214,2487,2350
2025-01-28,Bihar,DistrictA,Potato,Common,MarketA,1784,2480,2132
2025-01-28,Bihar,DistrictA,Onion,Common,MarketC,1483,1798,1640
2025-01-28,Bihar,DistrictB,Wheat,Common,MarketA,2121,2648,2384
2025-01-28,Bihar,DistrictB,Rice,Common,MarketB,1406,1918,1662
2025-01-28,Bihar,DistrictB,Tomato,Common,MarketB,1693,2040,1866
2025-01-28,Bihar,DistrictB,Potato,Common,MarketA,1494,1716,1605
2025-01-28,Bihar,DistrictB,Onion,Common,MarketA,1557,2349,1953
2025-01-28,Bihar,DistrictC,Wheat,Common,MarketC,2245,2459,2352
2025-01-28,Bihar,DistrictC,Rice,Common,MarketC,1077,1598,1337
2025-01-28,Bihar,DistrictC,Tomato,Common,MarketB,2264,2481,2372
2025-01-28,Bihar,DistrictC,Potato,Common,MarketC,2466,2942,2704
2025-01-28,Bihar,DistrictC,Onion,Common,MarketC,1513,2176,1844
2025-01-28,West Bengal,DistrictA,Wheat,Common,MarketC,1823,2385,2104
2025-01-28,West Bengal,DistrictA,Rice,Common,MarketB,1750,2474,2112
2025-01-28,West Bengal,DistrictA,Tomato,Common,MarketB,2207,2600,2403
2025-01-28,West Bengal,DistrictA,Potato,Common,MarketA,1055,1484,1269
2025-01-28,West Bengal,DistrictA,Onion,Common,MarketB,2051,2833,2442
2025-01-28,West Bengal,DistrictB,Wheat,Common,MarketC,2207,2831,2519
2025-01-28,West Bengal,DistrictB,Rice,Common,MarketA,1040,1723,1381
2025-01-28,West Bengal,DistrictB,Tomato,Common,MarketB,1925,2208,2066
2025-01-28,West Bengal,DistrictB,Potato,Common,MarketB,1439,2157,1798
2025-01-28,West Bengal,DistrictB,Onion,Common,MarketC,2461,2796,2628
2025-01-28,West Bengal,DistrictC,Wheat,Common,MarketB,2195,2984,2589
2025-01-28,West Bengal,DistrictC,Rice,Common,MarketA,1538,1857,1697
2025-01-28,West Bengal,DistrictC,Tomato,Common,MarketB,2331,2807,2569
2025-01-28,West Bengal,DistrictC,Potato,Common,MarketB,1294,1546,1420
2025-01-28,West Bengal,DistrictC,Onion,Common,MarketA,2455,2706,2580
2025-01-28,Madhya Pradesh,DistrictA,Wheat,Common,MarketA,1763,2509,2136
2025-01-28,Madhya Pradesh,DistrictA,Rice,Common,MarketC,1200,1865,1532
2025-01-28,Madhya Pradesh,DistrictA,Tomato,Common,MarketC,1559,2137,1848
2025-01-28,Madhya Pradesh,DistrictA,Potato,Common,MarketC,2200,2451,2325
2025-01-28,Madhya Pradesh,DistrictA,Onion,Common,MarketB,2408,3183,2795
2025-01-28,Madhya Pradesh,DistrictB,Wheat,Common,MarketC,1024,1673,1348
2025-01-28,Madhya Pradesh,DistrictB,Rice,Common,MarketB,2480,3140,2810
2025-01-28,Madhya Pradesh,DistrictB,Tomato,Common,MarketC,2117,2753,2435
2025-01-28,Madhya Pradesh,DistrictB,Potato,Common,MarketC,1689,2266,1977
2025-01-28,Madhya Pradesh,DistrictB,Onion,Common,MarketB,1103,1341,1222
2025-01-28,Madhya Pradesh,DistrictC,Wheat,Common,MarketB,1363,1697,1530
2025-01-28,Madhya Pradesh,DistrictC,Rice,Common,MarketC,2255,2493,2374
2025-01-28,Madhya Pradesh,DistrictC,Tomato,Common,MarketC,1818,2064,1941
2025-01-28,Madhya Pradesh,DistrictC,Potato,Common,MarketA,1984,2544,2264
2025-01-28,Madhya Pradesh,DistrictC,Onion,Common,MarketA,2169,2736,2452
2025-01-29,Uttar Pradesh,DistrictA,Wheat,Common,MarketA,2251,2970,2610
2025-01-29,Uttar Pradesh,DistrictA,Rice,Common,MarketA,1755,2135,1945
2025-01-29,Uttar Pradesh,DistrictA,Tomato,Common,MarketC,1596,1950,1773
2025-01-29,Uttar Pradesh,DistrictA,Potato,Common,MarketC,1626,2260,1943
2025-01-29,Uttar Pradesh,DistrictA,Onion,Common,MarketC,2122,2693,2407
2025-01-29,Uttar Pradesh,DistrictB,Wheat,Common,MarketA,2385,2696,2540
2025-01-29,Uttar Pradesh,DistrictB,Rice,Common,MarketC,1755,2123,1939
2025-01-29,Uttar Pradesh,DistrictB,Tomato,Common,MarketA,1230,1668,1449
2025-01-29,Uttar Pradesh,DistrictB,Potato,Common,MarketB,2459,3219,2839
2025-01-29,Uttar Pradesh,DistrictB,Onion,Common,MarketC,2326,2597,2461
2025-01-29,Uttar Pradesh,DistrictC,Wheat,Common,MarketB,1221,1497,1359
2025-01-29,Uttar Pradesh,DistrictC,Rice,Common,MarketB,2494,2850,2672
2025-01-29,Uttar Pradesh,DistrictC,Tomato,Common,MarketA,1124,1484,1304
2025-01-29,Uttar Pradesh,DistrictC,Potato,Common,MarketC,1625,2415,2020
2025-01-29,Uttar Pradesh,DistrictC,Onion,Common,MarketA,1105,1435,1270
2025-01-29,Maharashtra,DistrictA,Wheat,Common,MarketA,1775,1976,1875
2025-01-29,Maharashtra,DistrictA,Rice,Common,MarketB,1368,1818,1593
2025-01-29,Maharashtra,DistrictA,Tomato,Common,MarketA,2131,2606,2368
2025-01-29,Maharashtra,DistrictA,Potato,Common,MarketC,1292,2075,1683
2025-01-29,Maharashtra,DistrictA,Onion,Common,MarketC,1174,1496,1335
2025-01-29,Maharashtra,DistrictB,Wheat,Common,MarketC,1443,2070,1756
2025-01-29,Maharashtra,DistrictB,Rice,Common,MarketA,1764,2028,1896
2025-01-29,Maharashtra,DistrictB,Tomato,Common,MarketB,2414,3041,2727
2025-01-29,Maharashtra,DistrictB,Potato,Common,MarketC,1924,2230,2077
2025-01-29,Maharashtra,DistrictB,Onion,Common,MarketA,2285,2643,2464
2025-01-29,Maharashtra,DistrictC,Wheat,Common,MarketA,2491,2892,2691
2025-01-29,Maharashtra,DistrictC,Rice,Common,MarketA,1154,1366,1260
2025-01-29,Maharashtra,DistrictC,Tomato,Common,MarketA,1895,2592,2243
2025-01-29,Maharashtra,DistrictC,Potato,Common,MarketB,1992,2436,2214
2025-01-29,Maharashtra,DistrictC,Onion,Common,MarketB,2377,3097,2737
2025-01-29,Bihar,DistrictA,Wheat,Common,MarketB,1758,2269,2013
2025-01-29,Bihar,DistrictA,Rice,Common,MarketA,2301,3093,2697
2025-01-29,Bihar,DistrictA,Tomato,Common,MarketA,1838,2053,1945
2025-01-29,Bihar,DistrictA,Potato,Common,MarketC,2068,2588,2328
2025-01-29,Bihar,DistrictA,Onion,Common,MarketC,2349,2696,2522
2025-01-29,Bihar,DistrictB,Wheat,Common,MarketB,2259,2563,2411
2025-01-29,Bihar,DistrictB,Rice,Common,MarketB,1395,2040,1717
2025-01-29,Bihar,DistrictB,Tomato,Common,MarketA,2243,2884,2563
2025-01-29,Bihar,DistrictB,Potato,Common,MarketB,1872,2099,1985
2025-01-29,Bihar,DistrictB,Onion,Common,MarketB,1474,1978,1726
2025-01-29,Bihar,DistrictC,Wheat,Common,MarketB,2428,3140,2784
2025-01-29,Bihar,DistrictC,Rice,Common,MarketB,1347,1786,1566
2025-01-29,Bihar,DistrictC,Tomato,Common,MarketB,1569,2105,1837
2025-01-29,Bihar,DistrictC,Potato,Common,MarketA,2432,2708,2570
2025-01-29,Bihar,DistrictC,Onion,Common,MarketA,1216,1743,1479
2025-01-29,West Bengal,DistrictA,Wheat,Common,MarketB,1773,1995,1884
2025-01-29,West Bengal,DistrictA,Rice,Common,MarketC,1717,2226,1971
2025-01-29,West Bengal,DistrictA,Tomato,Common,MarketB,1266,1880,1573
2025-01-29,West Bengal,DistrictA,Potato,Common,MarketC,2290,2822,2556
2025-01-29,West Bengal,DistrictA,Onion,Common,MarketC,1449,2213,1831
2025-01-29,West Bengal,DistrictB,Wheat,Common,MarketA,2270,2505,2387
2025-01-29,West Bengal,DistrictB,Rice,Common,MarketB,1027,1446,1236
2025-01-29,West Bengal,DistrictB,Tomato,Common,MarketC,1270,1980,1625
2025-01-29,West Bengal,DistrictB,Potato,Common,MarketB,2309,2962,2635
2025-01-29,West Bengal,DistrictB,Onion,Common,MarketB,1833,2349,2091
2025-01-29,West Bengal,DistrictC,Wheat,Common,MarketC,2320,2857,2588
2025-01-29,West Bengal,DistrictC,Rice,Common,MarketC,2451,3001,2726
2025-01-29,West Bengal,DistrictC,Tomato,Common,MarketB,1524,2215,1869
2025-01-29,West Bengal,DistrictC,Potato,Common,MarketA,1008,1704,1356
2025-01-29,West Bengal,DistrictC,Onion,Common,MarketC,1560,2199,1879
2025-01-29,Madhya Pradesh,DistrictA,Wheat,Common,MarketA,1791,2098,1944
2025-01-29,Madhya Pradesh,DistrictA,Rice,Common,MarketC,2278,2510,2394
2025-01-29,Madhya Pradesh,DistrictA,Tomato,Common,MarketA,1844,2609,2226
2025-01-29,Madhya Pradesh,DistrictA,Potato,Common,MarketB,1048,1709,1378
2025-01-29,Madhya Pradesh,DistrictA,Onion,Common,MarketB,1335,1892,1613
2025-01-29,Madhya Pradesh,DistrictB,Wheat,Common,MarketB,2467,3025,2746
2025-01-29,Madhya Pradesh,DistrictB,Rice,Common,MarketA,1345,1737,1541
2025-01-29,Madhya Pradesh,DistrictB,Tomato,Common,MarketB,2486,2831,2658
2025-01-29,Madhya Pradesh,DistrictB,Potato,Common,MarketB,1827,2434,2130
2025-01-29,Madhya Pradesh,DistrictB,Onion,Common,MarketC,1850,2160,2005
2025-01-29,Madhya Pradesh,DistrictC,Wheat,Common,MarketB,1792,2041,1916
2025-01-29,Madhya Pradesh,DistrictC,Rice,Common,MarketC,2157,2944,2550
2025-01-29,Madhya Pradesh,DistrictC,Tomato,Common,MarketB,1669,2154,1911
2025-01-29,Madhya Pradesh,DistrictC,Potato,Common,MarketB,1313,1809,1561
2025-01-29,Madhya Pradesh,DistrictC,Onion,Common,MarketA,1568,1931,1749
2025-01-30,Uttar Pradesh,DistrictA,Wheat,Common,MarketB,1609,1824,1716
2025-01-30,Uttar Pradesh,DistrictA,Rice,Common,MarketB,2369,2640,2504
2025-01-30,Uttar Pradesh,DistrictA,Tomato,Common,MarketA,1286,1551,1418
2025-01-30,Uttar Pradesh,DistrictA,Potato,Common,MarketB,2078,2656,2367
2025-01-30,Uttar Pradesh,DistrictA,Onion,Common,MarketA,2191,2799,2495
2025-01-30,Uttar Pradesh,DistrictB,Wheat,Common,MarketB,1836,2137,1986
2025-01-30,Uttar Pradesh,DistrictB,Rice,Common,MarketC,1793,2414,2103
2025-01-30,Uttar Pradesh,DistrictB,Tomato,Common,MarketC,1477,1796,1636
2025-01-30,Uttar Pradesh,DistrictB,Potato,Common,MarketA,2314,3001,2657
2025-01-30,Uttar Pradesh,DistrictB,Onion,Common,MarketB,1077,1314,1195
2025-01-30,Uttar Pradesh,DistrictC,Wheat,Common,MarketB,1440,2179,1809
2025-01-30,Uttar Pradesh,DistrictC,Rice,Common,MarketA,1611,2104,1857
2025-01-30,Uttar Pradesh,DistrictC,Tomato,Common,MarketA,2115,2320,2217
2025-01-30,Uttar Pradesh,DistrictC,Potato,Common,MarketC,1894,2364,2129
2025-01-30,Uttar Pradesh,DistrictC,Onion,Common,MarketC,1810,2568,2189
2025-01-30,Maharashtra,DistrictA,Wheat,Common,MarketA,1525,1918,1721
2025-01-30,Maharashtra,DistrictA,Rice,Common,MarketB,2138,2733,2435
2025-01-30,Maharashtra,DistrictA,Tomato,Common,MarketB,2023,2744,2383
2025-01-30,Maharashtra,DistrictA,Potato,Common,MarketC,1744,2476,2110
2025-01-30,Maharashtra,DistrictA,Onion,Common,MarketB,2442,3009,2725
2025-01-30,Maharashtra,DistrictB,Wheat,Common,MarketC,1852,2264,2058
2025-01-30,Maharashtra,DistrictB,Rice,Common,MarketA,1004,1434,1219
2025-01-30,Maharashtra,DistrictB,Tomato,Common,MarketB,2425,2773,2599
2025-01-30,Maharashtra,DistrictB,Potato,Common,MarketA,1585,1953,1769
2025-01-30,Maharashtra,DistrictB,Onion,Common,MarketA,1791,2142,1966
2025-01-30,Maharashtra,DistrictC,Wheat,Common,MarketC,1043,1746,1394
2025-01-30,Maharashtra,DistrictC,Rice,Common,MarketB,2264,2814,2539
2025-01-30,Maharashtra,DistrictC,Tomato,Common,MarketC,1022,1819,1420
2025-01-30,Maharashtra,DistrictC,Potato,Common,MarketC,1465,1704,1584
2025-01-30,Maharashtra,DistrictC,Onion,Common,MarketA,1174,1905,1539
2025-01-30,Bihar,DistrictA,Wheat,Common,MarketA,1620,2012,1816
2025-01-30,Bihar,DistrictA,Rice,Common,MarketB,1897,2636,2266
2025-01-30,Bihar,DistrictA,Tomato,Common,MarketB,2046,2336,2191
2025-01-30,Bihar,DistrictA,Potato,Common,MarketC,2382,3131,2756
2025-01-30,Bihar,DistrictA,Onion,Common,MarketB,2251,2652,2451
2025-01-30,Bihar,DistrictB,Wheat,Common,MarketC,2061,2760,2410
2025-01-30,Bihar,DistrictB,Rice,Common,MarketC,2066,2782,2424
2025-01-30,Bihar,DistrictB,Tomato,Common,MarketB,1335,1687,1511
2025-01-30,Bihar,DistrictB,Potato,Common,MarketB,1778,2139,1958
2025-01-30,Bihar,DistrictB,Onion,Common,MarketC,2399,3041,2720
2025-01-30,Bihar,DistrictC,Wheat,Common,MarketC,1938,2367,2152
2025-01-30,Bihar,DistrictC,Rice,Common,MarketB,1095,1556,1325
2025-01-30,Bihar,DistrictC,Tomato,Common,MarketB,2335,2670,2502
2025-01-30,Bihar,DistrictC,Potato,Common,MarketB,1966,2638,2302
2025-01-30,Bihar,DistrictC,Onion,Common,MarketB,1974,2710,2342
2025-01-30,West Bengal,DistrictA,Wheat,Common,MarketC,2169,2892,2530
2025-01-30,West Bengal,DistrictA,Rice,Common,MarketA,1108,1730,1419
2025-01-30,West Bengal,DistrictA,Tomato,Common,MarketB,2289,3074,2681
2025-01-30,West Bengal,DistrictA,Potato,Common,MarketB,2356,2968,2662
2025-01-30,West Bengal,DistrictA,Onion,Common,MarketA,1936,2326,2131
2025-01-30,West Bengal,DistrictB,Wheat,Common,MarketA,1932,2273,2102
2025-01-30,West Bengal,DistrictB,Rice,Common,MarketB,2096,2462,2279
2025-01-30,West Bengal,DistrictB,Tomato,Common,MarketC,2282,2920,2601
2025-01-30,West Bengal,DistrictB,Potato,Common,MarketB,1743,2473,2108
2025-01-30,West Bengal,DistrictB,Onion,Common,MarketB,1973,2734,2353
2025-01-30,West Bengal,DistrictC,Wheat,Common,MarketA,1174,1675,1424
2025-01-30,West Bengal,DistrictC,Rice,Common,MarketC,2362,3071,2716
2025-01-30,West Bengal,DistrictC,Tomato,Common,MarketB,2333,3039,2686
2025-01-30,West Bengal,DistrictC,Potato,Common,MarketC,2104,2677,2390
2025-01-30,West Bengal,DistrictC,Onion,Common,MarketA,1794,2425,2109
2025-01-30,Madhya Pradesh,DistrictA,Wheat,Common,MarketC,1146,1826,1486
2025-01-30,Madhya Pradesh,DistrictA,Rice,Common,MarketB,1068,1453,1260
2025-01-30,Madhya Pradesh,DistrictA,Tomato,Common,MarketA,1203,1956,1579
2025-01-30,Madhya Pradesh,DistrictA,Potato,Common,MarketB,1665,2138,1901
2025-01-30,Madhya Pradesh,DistrictA,Onion,Common,MarketA,1050,1749,1399
2025-01-30,Madhya Pradesh,DistrictB,Wheat,Common,MarketC,1723,2279,2001
2025-01-30,Madhya Pradesh,DistrictB,Rice,Common,MarketC,2277,2951,2614
2025-01-30,Madhya Pradesh,DistrictB,Tomato,Common,MarketC,1255,1604,1429
2025-01-30,Madhya Pradesh,DistrictB,Potato,Common,MarketA,2082,2727,2404
2025-01-30,Madhya Pradesh,DistrictB,Onion,Common,MarketA,1835,2603,2219
2025-01-30,Madhya Pradesh,DistrictC,Wheat,Common,MarketA,2430,2996,2713
2025-01-30,Madhya Pradesh,DistrictC,Rice,Common,MarketA,1727,2395,2061
2025-01-30,Madhya Pradesh,DistrictC,Tomato,Common,MarketA,2005,2771,2388
2025-01-30,Madhya Pradesh,DistrictC,Potato,Common,MarketC,1719,1981,1850
2025-01-30,Madhya Pradesh,DistrictC,Onion,Common,MarketA,1310,2047,1678
